Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option 1 Name,Option 1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
pakistan-ka-aain,Pakistan Ka Aain,<p><strong>Book Title:</strong> Pakistan Ka Aain</p><p><strong>Urdu Title:</strong> پاکستان کا آئین</p><p><strong>Author:</strong> Dr. Muhammad Azam Chaudhary</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr. Muhammad Azam Chaudhary,,Books,Pakistan,true,Title,Default Title,KW-DR.-0408,400,shopify,100,deny,manual,1800,2250,true,false,,https://media.bookcorner.shop/uploads/68341ff399c4b1748246515.jpg,1,Pakistan Ka Aain,false,,,,,g,,,,,active
quaid-e-azam-ko-kis-ne-mara,Quaid e Azam Ko Kis Ne Mara?,<p><strong>Book Title:</strong> Quaid e Azam Ko Kis Ne Mara?</p><p><strong>Urdu Title:</strong> قائداعظم کو کس نے مارا؟</p><p><strong>Author:</strong> Abdul Sattar Ch.</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abdul Sattar Ch.,,Books,Pakistan,true,Title,Default Title,KW-ABD-0409,400,shopify,100,deny,manual,680,850,true,false,,https://media.bookcorner.shop/uploads/640050b8b27401677742264.jpg,1,Quaid e Azam Ko Kis Ne Mara?,false,,,,,g,,,,,active
a-princely-affair,A Princely Affair,<p><strong>Book Title:</strong> A Princely Affair</p><p><strong>Author:</strong> Yaqoob Khan Bangash</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Yaqoob Khan Bangash,,Books,Pakistan,true,Title,Default Title,KW-YAQ-0410,400,shopify,100,deny,manual,1100,1400,true,false,,https://media.bookcorner.shop/uploads/638c51feabe0f1670140414.jpg,1,A Princely Affair,false,,,,,g,,,,,active
pakistan-left-review-then-and-now,PAKISTAN LEFT REVIEW: Then and Now,<p><strong>Book Title:</strong> PAKISTAN LEFT REVIEW: Then and Now</p><p><strong>Author:</strong> Nadir Cheema and Stephen M. Lyon</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Nadir Cheema and Stephen M. Lyon,,Books,Pakistan,true,Title,Default Title,KW-NAD-0411,400,shopify,100,deny,manual,1395,1750,true,false,,https://media.bookcorner.shop/uploads/638c50b3619491670140083.jpg,1,PAKISTAN LEFT REVIEW: Then and Now,false,,,,,g,,,,,active
a-short-history-of-pakistan,A Short History Of Pakistan,<p><strong>Book Title:</strong> A Short History Of Pakistan</p><p><strong>Author:</strong> I. H. Qureshi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,I. H. Qureshi,,Books,Pakistan,true,Title,Default Title,KW-I. -0412,400,shopify,100,deny,manual,900,1100,true,false,,https://media.bookcorner.shop/uploads/62932ffd57e211653813245.jpg,1,A Short History Of Pakistan,false,,,,,g,,,,,active
narrating-pakistan-an-anthology-of-contemporary-creative-writing,Narrating Pakistan: An Anthology Of Contemporary Creative Writing,<p><strong>Book Title:</strong> Narrating Pakistan: An Anthology Of Contemporary Creative Writing</p><p><strong>Author:</strong> Saeed Ur Rehman</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Saeed Ur Rehman,,Books,Pakistan,true,Title,Default Title,KW-SAE-0413,400,shopify,100,deny,manual,999,1250,true,false,,https://media.bookcorner.shop/uploads/654b19a66d8881699420582.jpg,1,Narrating Pakistan: An Anthology Of Contemporary Creative Writing,false,,,,,g,,,,,active
ghulamoun-ki-ghulami,Ghulamoun Ki Ghulami,<p><strong>Book Title:</strong> Ghulamoun Ki Ghulami</p><p><strong>Urdu Title:</strong> غلاموں کی غلامی</p><p><strong>Author:</strong> FATEH MUHAMMAD MALIK</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,FATEH MUHAMMAD MALIK,,Books,Pakistan,true,Title,Default Title,KW-FAT-0414,400,shopify,100,deny,manual,170,200,true,false,,https://media.bookcorner.shop/uploads/618cc96d511971636616557.jpg,1,Ghulamoun Ki Ghulami,false,,,,,g,,,,,active
haqeeqat-pasand-pakistan-kesa-ho,HAQEEQAT PASAND PAKISTAN KESA HO?,<p><strong>Book Title:</strong> HAQEEQAT PASAND PAKISTAN KESA HO?</p><p><strong>Urdu Title:</strong> حقیقت پسند پاکستان کیسا ہو؟</p><p><strong>Author:</strong> Hussain Haqqani</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Hussain Haqqani,,Books,Pakistan,true,Title,Default Title,KW-HUS-0415,400,shopify,100,deny,manual,1495,1850,true,false,,https://media.bookcorner.shop/uploads/618624acca3141636181164.jpg,1,HAQEEQAT PASAND PAKISTAN KESA HO?,false,,,,,g,,,,,active
the-struggle-for-pakistan-1,The struggle for Pakistan,<p><strong>Book Title:</strong> The struggle for Pakistan</p><p><strong>Author:</strong> Ishtiaq Hussain Qureshi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ishtiaq Hussain Qureshi,,Books,Pakistan,true,Title,Default Title,KW-ISH-0416,400,shopify,100,deny,manual,500,600,true,false,,https://media.bookcorner.shop/uploads/6151d4354a35e1632752693.jpg,1,The struggle for Pakistan,false,,,,,g,,,,,active
pakistan-political-roots-development-19471999,"Pakistan: Political Roots & Development, 1947–1999","<p><strong>Book Title:</strong> Pakistan: Political Roots & Development, 1947–1999</p><p><strong>Author:</strong> DR. SAFDAR MAHMOOD</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>",DR. SAFDAR MAHMOOD,,Books,Pakistan,true,Title,Default Title,KW-DR.-0417,400,shopify,100,deny,manual,1450,1800,true,false,,https://media.bookcorner.shop/uploads/638c449c7673d1670136988.jpg,1,"Pakistan: Political Roots & Development, 1947–1999",false,,,,,g,,,,,active
no-win-war,No-Win War,<p><strong>Book Title:</strong> No-Win War</p><p><strong>Author:</strong> Zahid Hussain</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zahid Hussain,,Books,Pakistan,true,Title,Default Title,KW-ZAH-0418,400,shopify,100,deny,manual,1080,1350,true,false,,https://media.bookcorner.shop/uploads/60f2e610e48ef1626531344.jpg,1,No-Win War,false,,,,,g,,,,,active
pakistan-ka-jamhoori-safar,Pakistan Ka Jamhoori Safar,<p><strong>Book Title:</strong> Pakistan Ka Jamhoori Safar</p><p><strong>Urdu Title:</strong> پاکستان کا جمہوری سفر</p><p><strong>Author:</strong> Prof. Khurshid Ahmad</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. Khurshid Ahmad,,Books,Pakistan,true,Title,Default Title,KW-PRO-0419,400,shopify,100,deny,manual,700,900,true,false,,https://media.bookcorner.shop/uploads/653a1ac3cd3fb1698306755.jpg,1,Pakistan Ka Jamhoori Safar,false,,,,,g,,,,,active
guftagu-taqreer-aik-funn,Guftagu Taqreer Aik Funn,<p><strong>Book Title:</strong> Guftagu Taqreer Aik Funn</p><p><strong>Urdu Title:</strong> گفتگو تقریر ایک فن</p><p><strong>Author:</strong> Dale Carnegie</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dale Carnegie,,Books,Translations,true,Title,Default Title,KW-DAL-0420,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/53.jpg,1,Guftagu Taqreer Aik Funn,false,,,,,g,,,,,active
hazrat-umer-farooq-ra,Hazrat Umer Farooq R.A,<p><strong>Book Title:</strong> Hazrat Umer Farooq R.A</p><p><strong>Urdu Title:</strong> حضرت عمر فاروق اعظم</p><p><strong>Author:</strong> Muhammad Hussain Haykel</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Hussain Haykel,,Books,Translations,true,Title,Default Title,KW-MUH-0421,400,shopify,100,deny,manual,2000,2500,true,false,,https://media.bookcorner.shop/uploads/5c5194c12a4ff1548850369.jpg,1,Hazrat Umer Farooq R.A,false,,,,,g,,,,,active
hazrat-usman-ghani-ra,Hazrat Usman Ghani R.A,<p><strong>Book Title:</strong> Hazrat Usman Ghani R.A</p><p><strong>Urdu Title:</strong> حضرت عثمان غنی</p><p><strong>Author:</strong> Muhammad Hussain Haykel</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Hussain Haykel,,Books,Translations,true,Title,Default Title,KW-MUH-0422,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/279.jpg,1,Hazrat Usman Ghani R.A,false,,,,,g,,,,,active
kamyab-logon-ki-dilchasp-batain,Kamyab Logon ki Dilchasp Batain,<p><strong>Book Title:</strong> Kamyab Logon ki Dilchasp Batain</p><p><strong>Urdu Title:</strong> کامیاب لوگوں کی دلچسپ باتیں</p><p><strong>Author:</strong> Dale Carnegie</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dale Carnegie,,Books,Translations,true,Title,Default Title,KW-DAL-0423,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5f0b2391b7a931594565521.jpg,1,Kamyab Logon ki Dilchasp Batain,false,,,,,g,,,,,active
kulyat-dale-carnegie,Kulyat Dale Carnegie,<p><strong>Book Title:</strong> Kulyat Dale Carnegie</p><p><strong>Urdu Title:</strong> کلیات ڈیل کارنیگی</p><p><strong>Author:</strong> Dale Carnegie</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dale Carnegie,,Books,Translations,true,Title,Default Title,KW-DAL-0424,400,shopify,100,deny,manual,3000,3750,true,false,,https://media.bookcorner.shop/uploads/119.jpg,1,Kulyat Dale Carnegie,false,,,,,g,,,,,active
maanain-na-maanain,Maanain na Maanain,<p><strong>Book Title:</strong> Maanain na Maanain</p><p><strong>Urdu Title:</strong> مانیں نہ مانیں</p><p><strong>Author:</strong> Dale Carnegie</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dale Carnegie,,Books,Translations,true,Title,Default Title,KW-DAL-0425,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5c8f953d66cef1552913725.jpg,1,Maanain na Maanain,false,,,,,g,,,,,active
maharaja-ranjeet-singh,Maharaja Ranjeet Singh,<p><strong>Book Title:</strong> Maharaja Ranjeet Singh</p><p><strong>Urdu Title:</strong> مہاراجہ رنجیت سنگھ</p><p><strong>Author:</strong> Prof. N. K. Sinha</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. N. K. Sinha,,Books,Translations,true,Title,Default Title,KW-PRO-0426,400,shopify,100,deny,manual,1250,1550,true,false,,https://media.bookcorner.shop/uploads/5c4ef4168a0381548678166.jpg,1,Maharaja Ranjeet Singh,false,,,,,g,,,,,active
mei-khush-haal-salesman-kese-bana,Mei Khush haal Salesman Kese Bana,<p><strong>Book Title:</strong> Mei Khush haal Salesman Kese Bana</p><p><strong>Urdu Title:</strong> میں خوشحال سیلز مین کیسے بنا</p><p><strong>Author:</strong> Frank Bettger</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Frank Bettger,,Books,Translations,true,Title,Default Title,KW-FRA-0427,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/619f6006cf3491637834758.jpg,1,Mei Khush haal Salesman Kese Bana,false,,,,,g,,,,,active
meri-jadojehad,Meri Jadojehad - Adolf Hilter (Premium Quality),<p><strong>Book Title:</strong> Meri Jadojehad - Adolf Hilter (Premium Quality)</p><p><strong>Urdu Title:</strong> میری جدوجہد - ایڈولف ہٹلر</p><p><strong>Author:</strong> Adolf Hitler</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Adolf Hitler,,Books,Translations,true,Title,Default Title,KW-ADO-0428,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5c4ef17f4b9451548677503.jpg,1,Meri Jadojehad - Adolf Hilter (Premium Quality),false,,,,,g,,,,,active
gotam-ko-nirwan-mila-tha,Gotam ko Nirwan Mila Tha,<p><strong>Book Title:</strong> Gotam ko Nirwan Mila Tha</p><p><strong>Urdu Title:</strong> گوتم کو نروان ملا تھا</p><p><strong>Author:</strong> Gul Sher Butt</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Gul Sher Butt,,Books,Travelogue,true,Title,Default Title,KW-GUL-0429,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5c52de962799d1548934806.jpg,1,Gotam ko Nirwan Mila Tha,false,,,,,g,,,,,active
safarnama-ibn-e-jubayr,Safarnama Ibn e Jubayr,<p><strong>Book Title:</strong> Safarnama Ibn e Jubayr</p><p><strong>Urdu Title:</strong> سفرنامہ ابن جبیر</p><p><strong>Author:</strong> Ibn e Jubayr</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ibn e Jubayr,,Books,Travelogue,true,Title,Default Title,KW-IBN-0430,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5c51a5775ea641548854647.jpg,1,Safarnama Ibn e Jubayr,false,,,,,g,,,,,active
safarnama-nasir-khusrow,Safarnama Nasir Khusrow,<p><strong>Book Title:</strong> Safarnama Nasir Khusrow</p><p><strong>Urdu Title:</strong> سفرنامہ ناصر خسرو</p><p><strong>Author:</strong> Nasir Khusrow</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Nasir Khusrow,,Books,Travelogue,true,Title,Default Title,KW-NAS-0431,400,shopify,100,deny,manual,1800,2250,true,false,,https://media.bookcorner.shop/uploads/5c51a58dea6621548854669.jpg,1,Safarnama Nasir Khusrow,false,,,,,g,,,,,active
safarnama-yousuf-khan-kambal-posh,Safarnama Yousuf Khan Kambal Posh,<p><strong>Book Title:</strong> Safarnama Yousuf Khan Kambal Posh</p><p><strong>Urdu Title:</strong> سفرنامہ یوسف خان کمبل پوش</p><p><strong>Author:</strong> Yousuf Khan Kambal Posh</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Yousuf Khan Kambal Posh,,Books,Travelogue,true,Title,Default Title,KW-YOU-0432,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5c51a5a05f4311548854688.jpg,1,Safarnama Yousuf Khan Kambal Posh,false,,,,,g,,,,,active
tashqand-say-istanbul,Tashqand Say Istanbul,<p><strong>Book Title:</strong> Tashqand Say Istanbul</p><p><strong>Urdu Title:</strong> تاشقند سے استنبول</p><p><strong>Author:</strong> Altaf Ahmad Aamir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Altaf Ahmad Aamir,,Books,Travelogue,true,Title,Default Title,KW-ALT-0433,400,shopify,100,deny,manual,700,900,true,false,,https://media.bookcorner.shop/uploads/5c4ec91ca52d01548667164.jpg,1,Tashqand Say Istanbul,false,,,,,g,,,,,active
diyar-e-shams,Diyar e Shams (Turkey Nama),<p><strong>Book Title:</strong> Diyar e Shams (Turkey Nama)</p><p><strong>Urdu Title:</strong> دیار شمس (ترکی نامہ)</p><p><strong>Author:</strong> Dr. Zahid Munir Amir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr. Zahid Munir Amir,,Books,Travelogue,true,Title,Default Title,KW-DR.-0434,400,shopify,100,deny,manual,700,900,true,false,,https://media.bookcorner.shop/uploads/5d7660e7dfb341568039143.jpg,1,Diyar e Shams (Turkey Nama),false,,,,,g,,,,,active
mera-pakistani-safarnama,Mera Pakistani Safarnama,<p><strong>Book Title:</strong> Mera Pakistani Safarnama</p><p><strong>Urdu Title:</strong> میرا پاکستانی سفرنامہ</p><p><strong>Author:</strong> Balraj Sahni</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Balraj Sahni,,Books,Travelogue,true,Title,Default Title,KW-BAL-0435,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5f8952695ea241602835049.jpg,1,Mera Pakistani Safarnama,false,,,,,g,,,,,active
zard-patton-ki-bahar,Zard Patton Ki Bahar,<p><strong>Book Title:</strong> Zard Patton Ki Bahar</p><p><strong>Urdu Title:</strong> زرد پتوں کی بہار</p><p><strong>Author:</strong> Ram Lal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ram Lal,,Books,Travelogue,true,Title,Default Title,KW-RAM-0436,400,shopify,100,deny,manual,500,600,true,false,,https://media.bookcorner.shop/uploads/608b949c0ccba1619760284.jpg,1,Zard Patton Ki Bahar,false,,,,,g,,,,,active
uncle-sam,Uncle Sam Kay Des Se,<p><strong>Book Title:</strong> Uncle Sam Kay Des Se</p><p><strong>Urdu Title:</strong> انکل سام کے دیس سے</p><p><strong>Author:</strong> Salman Khalid</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Salman Khalid,,Books,Travelogue,true,Title,Default Title,KW-SAL-0437,400,shopify,100,deny,manual,1195,1500,true,false,,https://media.bookcorner.shop/uploads/62d96404eb3231658414084.jpg,1,Uncle Sam Kay Des Se,false,,,,,g,,,,,active
aankh-cheen,Hairat bhari aankh mein cheen,<p><strong>Book Title:</strong> Hairat bhari aankh mein cheen</p><p><strong>Urdu Title:</strong> حیرت بھری آنکھ میں چین</p><p><strong>Author:</strong> Salma Awan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Salma Awan,,Books,Travelogue,true,Title,Default Title,KW-SAL-0438,400,shopify,100,deny,manual,1250,1550,true,false,,https://media.bookcorner.shop/uploads/63b9264516f481673078341.jpg,1,Hairat bhari aankh mein cheen,false,,,,,g,,,,,active
salma-awan,"Hairat bhari aankh mein cheen, Jo Dekha Jo Suna Jo Beeta (2 Books Set)","<p><strong>Book Title:</strong> Hairat bhari aankh mein cheen, Jo Dekha Jo Suna Jo Beeta (2 Books Set)</p><p><strong>Urdu Title:</strong> حیرت بھری آنکھ میں چین ، جو دیکھا جو سنا جو بیتا (دو کتب سیٹ)</p><p><strong>Author:</strong> Salma Awan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>",Salma Awan,,Books,Travelogue,true,Title,Default Title,KW-SAL-0439,400,shopify,100,deny,manual,2050,2550,true,false,,https://media.bookcorner.shop/uploads/642fc74c768e31680852812.jpg,1,"Hairat bhari aankh mein cheen, Jo Dekha Jo Suna Jo Beeta (2 Books Set)",false,,,,,g,,,,,active
man-turkey,Zabaan-e-Yaar-e-Man Turkey (Pictorial Edition),<p><strong>Book Title:</strong> Zabaan-e-Yaar-e-Man Turkey (Pictorial Edition)</p><p><strong>Urdu Title:</strong> زبان یار من ترکی (مصور ایڈیشن)</p><p><strong>Author:</strong> Dr. Tasawar Aslam Bhutta</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr. Tasawar Aslam Bhutta,,Books,Travelogue,true,Title,Default Title,KW-DR.-0440,400,shopify,100,deny,manual,5000,6250,true,false,,https://media.bookcorner.shop/uploads/65a8f3c2326251705571266.jpg,1,Zabaan-e-Yaar-e-Man Turkey (Pictorial Edition),false,,,,,g,,,,,active
TDM,"Toronto, Dubai aur Manchester","<p><strong>Book Title:</strong> Toronto, Dubai aur Manchester</p><p><strong>Urdu Title:</strong> ٹورنٹو، دبئی اور مانچسٹر</p><p><strong>Author:</strong> Shahid Siddiqui</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>",Shahid Siddiqui,,Books,Travelogue,true,Title,Default Title,KW-SHA-0441,400,shopify,100,deny,manual,1200,1500,true,false,,https://media.bookcorner.shop/uploads/65c887e89a1df1707640808.jpg,1,"Toronto, Dubai aur Manchester",false,,,,,g,,,,,active
roos,Roos Aik Jaadui Sar-Zameen,<p><strong>Book Title:</strong> Roos Aik Jaadui Sar-Zameen</p><p><strong>Urdu Title:</strong> روس ایک جادوئی سرزمین</p><p><strong>Author:</strong> Salma Awan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Salma Awan,,Books,Travelogue,true,Title,Default Title,KW-SAL-0442,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/66953adfa81f61721055967.jpg,1,Roos Aik Jaadui Sar-Zameen,false,,,,,g,,,,,active
hawai-rozi,Hawai Rozi,<p><strong>Book Title:</strong> Hawai Rozi</p><p><strong>Urdu Title:</strong> ہوائی روزی</p><p><strong>Author:</strong> Khawar Jamal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Khawar Jamal,,Books,Travelogue,true,Title,Default Title,KW-KHA-0443,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/66a35b052deda1721981701.jpg,1,Hawai Rozi,false,,,,,g,,,,,active
Battuta,Safarnama Ibn e Battuta,<p><strong>Book Title:</strong> Safarnama Ibn e Battuta</p><p><strong>Urdu Title:</strong> سفرنامہ ابن بطوطہ</p><p><strong>Author:</strong> Ibn e Battuta</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ibn e Battuta,,Books,Travelogue,true,Title,Default Title,KW-IBN-0444,400,shopify,100,deny,manual,3600,4500,true,false,,https://media.bookcorner.shop/uploads/66e80898eb4ef1726482584.jpg,1,Safarnama Ibn e Battuta,false,,,,,g,,,,,active
italy,Italy hai dekhne ki cheez,<p><strong>Book Title:</strong> Italy hai dekhne ki cheez</p><p><strong>Urdu Title:</strong> اٹلی ہے دیکھنے کی چیز</p><p><strong>Author:</strong> Salma Awan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Salma Awan,,Books,Travelogue,true,Title,Default Title,KW-SAL-0445,400,shopify,100,deny,manual,1200,1500,true,false,,https://media.bookcorner.shop/uploads/67ac4c352eb061739344949.jpg,1,Italy hai dekhne ki cheez,false,,,,,g,,,,,active
safarnama-hajj,Safarnama-e-Hajj,<p><strong>Book Title:</strong> Safarnama-e-Hajj</p><p><strong>Urdu Title:</strong> سفرنامۂ حج</p><p><strong>Author:</strong> Nawab Sikandar Begum</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Nawab Sikandar Begum,,Books,Travelogue,true,Title,Default Title,KW-NAW-0446,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/687fb21d9541d1753199133.jpg,1,Safarnama-e-Hajj,false,,,,,g,,,,,active
coming-back,Coming Back: The odyssey of a Pakistani through India (2nd Edition),<p><strong>Book Title:</strong> Coming Back: The odyssey of a Pakistani through India (2nd Edition)</p><p><strong>Author:</strong> Shueyb Gandapur</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shueyb Gandapur,,Books,Travelogue,true,Title,Default Title,KW-SHU-0447,400,shopify,100,deny,manual,1995,2500,true,false,,https://media.bookcorner.shop/uploads/699d8d6b29ab81771933035.jpg,1,Coming Back: The odyssey of a Pakistani through India (2nd Edition),false,,,,,g,,,,,active
pathron-ka-encyclopedia-pathron-say-elaj,Pathron Ka Encyclopedia - Pathron Say Elaj | Bundle,<p><strong>Book Title:</strong> Pathron Ka Encyclopedia - Pathron Say Elaj | Bundle</p><p><strong>Urdu Title:</strong> پتھروں کا انسائیکلوپیڈیا - پتھروں سے علاج: بنڈل</p><p><strong>Author:</strong> Anjum Sultan Shahbaz</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Anjum Sultan Shahbaz,,Books,General Knowledge,true,Title,Default Title,KW-ANJ-0448,400,shopify,100,deny,manual,1400,1750,true,false,,https://media.bookcorner.shop/uploads/5e18ba0621f921578678790.jpg,1,Pathron Ka Encyclopedia - Pathron Say Elaj | Bundle,false,,,,,g,,,,,active
aalmi-maloomat-ka-encyclopedia,Aalmi Maloomat ka Encyclopedia,<p><strong>Book Title:</strong> Aalmi Maloomat ka Encyclopedia</p><p><strong>Urdu Title:</strong> عالمی معلومات کا انسائیکلوپیڈیا</p><p><strong>Author:</strong> Faisal Butt</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Faisal Butt,,Books,General Knowledge,true,Title,Default Title,KW-FAI-0449,400,shopify,100,deny,manual,600,750,true,false,,,1,Aalmi Maloomat ka Encyclopedia,false,,,,,g,,,,,active
dunya-kay-70-ajoobay-4-color,Dunya kay 70 Ajoobay (4 Color),<p><strong>Book Title:</strong> Dunya kay 70 Ajoobay (4 Color)</p><p><strong>Urdu Title:</strong> دنیا کے 70عجوبے</p><p><strong>Author:</strong> Shahida Latif</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shahida Latif,,Books,General Knowledge,true,Title,Default Title,KW-SHA-0450,400,shopify,100,deny,manual,1000,1250,true,false,,https://media.bookcorner.shop/uploads/601bdde93fc231612439017.jpg,1,Dunya kay 70 Ajoobay (4 Color),false,,,,,g,,,,,active
100-azeem-muhimmat,100 Azeem Muhimmat,<p><strong>Book Title:</strong> 100 Azeem Muhimmat</p><p><strong>Urdu Title:</strong> 100عظیم مہمات</p><p><strong>Author:</strong> Qaisar Chohan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Qaisar Chohan,,Books,General Knowledge,true,Title,Default Title,KW-QAI-0451,400,shopify,100,deny,manual,500,600,true,false,,,1,100 Azeem Muhimmat,false,,,,,g,,,,,active
guinness-world-records-2020,Guinness World Records 2020,<p><strong>Book Title:</strong> Guinness World Records 2020</p><p><strong>Author:</strong> Guinness World Records</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Guinness World Records,,Books,General Knowledge,true,Title,Default Title,KW-GUI-0452,400,shopify,100,deny,manual,2695,3350,true,false,,https://media.bookcorner.shop/uploads/5d7c8e74445f01568444020.jpg,1,Guinness World Records 2020,false,,,,,g,,,,,active
dunia-kay-mulkon-ka-taruf,Dunia Kay Mulkon Ka Taruf,<p><strong>Book Title:</strong> Dunia Kay Mulkon Ka Taruf</p><p><strong>Urdu Title:</strong> دنیا کے ملکوں کا تعارف</p><p><strong>Author:</strong> Arif Nonaarvi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Arif Nonaarvi,,Books,General Knowledge,true,Title,Default Title,KW-ARI-0453,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/5e1b155821b191578833240.jpg,1,Dunia Kay Mulkon Ka Taruf,false,,,,,g,,,,,active
musalmanon-ka-ilm-jughrafiya-aur-shoq-e-siyahat,Musalmanon Ka ilm Jughrafiya aur Shoq e Siyahat,<p><strong>Book Title:</strong> Musalmanon Ka ilm Jughrafiya aur Shoq e Siyahat</p><p><strong>Urdu Title:</strong> مسلمانوں کا علم جغرافیہ اور شوق سیاحت</p><p><strong>Author:</strong> SUFI GHULAM MUSTAFA TABASSAM</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,SUFI GHULAM MUSTAFA TABASSAM,,Books,General Knowledge,true,Title,Default Title,KW-SUF-0454,400,shopify,100,deny,manual,400,500,true,false,,https://media.bookcorner.shop/uploads/5e1b1ba523e231578834853.jpg,1,Musalmanon Ka ilm Jughrafiya aur Shoq e Siyahat,false,,,,,g,,,,,active
